doc_id,D,sex,score_x,score_y
4775,4775,female,0.51614,0.51614
4776,4776,female,0.51609,0.51609
4777,4777,male,0.51556,0.51556
4778,4778,female,0.51518,0.51518
4779,4779,male,0.51504,0.51504
4780,4780,female,0.51475,0.51475
4781,4781,male,0.51475,0.51475
4782,4782,female,0.51465,0.51465
4783,4783,female,0.51465,0.51465
4784,4784,male,0.51451,0.51451
4785,4785,female,0.51441,0.51441
4786,4786,female,0.51408,0.51408
4787,4787,male,0.51398,0.51398
4788,4788,female,0.51389,0.51389
4789,4789,male,0.51374,0.51374
4790,4790,male,0.51346,0.51346
4791,4791,male,0.51298,0.51298
4792,4792,female,0.51298,0.51298
4793,4793,male,0.51293,0.51293
4794,4794,female,0.51274,0.51274
4795,4795,female,0.51269,0.51269
4796,4796,male,0.51255,0.51255
4797,4797,male,0.51188,0.51188
4798,4798,male,0.51174,0.51174
4799,4799,female,0.5114,0.5114
4800,4800,female,0.51135,0.51135
4801,4801,male,0.51116,0.51116
4802,4802,female,0.50944,0.50944
4803,4803,male,0.50939,0.50939
4804,4804,female,0.50887,0.50887
4805,4805,male,0.50791,0.50791
4806,4806,female,0.50777,0.50777
4807,4807,female,0.5072,0.5072
4808,4808,male,0.50715,0.50715
4809,4809,male,0.50715,0.50715
4810,4810,male,0.50705,0.50705
4811,4811,female,0.50691,0.50691
4812,4812,male,0.50686,0.50686
4813,4813,male,0.50676,0.50676
4814,4814,female,0.50676,0.50676
4815,4815,female,0.50672,0.50672
4816,4816,male,0.50667,0.50667
4817,4817,male,0.50662,0.50662
4818,4818,male,0.50633,0.50633
4819,4819,male,0.50614,0.50614
4820,4821,female,0.50581,0.50581
4821,4820,female,0.50581,0.50581
4822,4822,female,0.50567,0.50567
4823,4823,male,0.50552,0.50552
4824,4824,male,0.50552,0.50552
4825,4825,female,0.50528,0.50528
4826,4826,male,0.50504,0.50504
4827,4827,female,0.50485,0.50485
4828,4828,female,0.5048,0.5048
4829,4829,male,0.50471,0.50471
4830,4830,male,0.50452,0.50452
4831,4831,female,0.50414,0.50414
4832,4832,female,0.5039,0.5039
4833,4833,male,0.50361,0.50361
4834,4834,female,0.50356,0.50356
4835,4835,male,0.50284,0.50284
4836,4836,female,0.50251,0.50251
4837,4837,male,0.50246,0.50246
4838,4838,male,0.50241,0.50241
4839,4839,female,0.50227,0.50227
4840,4840,female,0.50203,0.50203
4841,4841,female,0.50194,0.50194
4842,4842,male,0.50174,0.50174
4843,4843,male,0.50136,0.50136
4844,4844,male,0.50108,0.50108
4845,4845,female,0.50084,0.50084
4846,4846,female,0.50045,0.50045
4847,4847,female,0.50007,0.50007
4848,4848,female,0.4994,0.4994
4849,4849,female,0.49916,0.49916
4850,4850,female,0.49907,0.49907
4851,4851,male,0.49902,0.49902
4852,4852,male,0.49888,0.49888
4853,4853,female,0.49792,0.49792
4854,4854,female,0.49778,0.49778
4855,4855,female,0.49763,0.49763
4856,4856,male,0.49763,0.49763
4857,4857,female,0.49759,0.49759
4858,4858,male,0.49754,0.49754
4859,4859,male,0.49749,0.49749
4860,4860,female,0.49725,0.49725
4861,4861,female,0.49558,0.49558
4862,4862,female,0.49548,0.49548
4863,4863,female,0.49529,0.49529
4864,4864,female,0.49491,0.49491
4865,4865,female,0.49491,0.49491
4866,4866,female,0.49477,0.49477
4867,4867,female,0.49472,0.49472
4868,4868,female,0.49443,0.49443
4869,4870,female,0.49419,0.49419
4870,4871,female,0.49419,0.49419
4871,4869,female,0.49419,0.49419
4872,4872,female,0.49414,0.49414
4873,4873,female,0.49395,0.49395
4874,4874,female,0.49347,0.49347
4875,4875,female,0.49343,0.49343
4876,4876,male,0.49333,0.49333
4877,4877,male,0.49328,0.49328
4878,4878,female,0.49324,0.49324
4879,4879,female,0.49319,0.49319
4880,4880,female,0.49319,0.49319
4881,4881,female,0.49271,0.49271
4882,4882,female,0.49266,0.49266
4883,4883,female,0.49223,0.49223
4884,4884,male,0.49185,0.49185
4885,4885,male,0.49171,0.49171
4886,4886,male,0.49161,0.49161
4887,4887,male,0.49113,0.49113
4888,4888,male,0.49104,0.49104
4889,4889,male,0.49061,0.49061
4890,4890,male,0.49061,0.49061
4891,4891,male,0.49056,0.49056
4892,4892,female,0.48946,0.48946
4893,4893,female,0.48922,0.48922
4894,4894,male,0.48893,0.48893
4895,4895,male,0.48879,0.48879
4896,4896,male,0.48869,0.48869
4897,4897,female,0.48865,0.48865
4898,4898,male,0.48845,0.48845
4899,4899,female,0.48845,0.48845
4900,4900,female,0.48802,0.48802
4901,4901,female,0.48774,0.48774
4902,4902,female,0.48673,0.48673
4903,4903,male,0.48587,0.48587
4904,4904,female,0.48501,0.48501
4905,4905,female,0.48492,0.48492
4906,4906,female,0.48477,0.48477
4907,4907,female,0.48401,0.48401
4908,4908,female,0.48401,0.48401
4909,4909,male,0.48396,0.48396
4910,4910,female,0.483,0.483
4911,4911,female,0.48281,0.48281
4912,4912,female,0.48267,0.48267
4913,4913,male,0.48248,0.48248
4914,4914,female,0.48238,0.48238
4915,4915,female,0.482,0.482
4916,4916,female,0.48171,0.48171
4917,4917,male,0.48162,0.48162
4918,4918,female,0.48147,0.48147
4919,4919,female,0.48133,0.48133
4920,4920,male,0.48095,0.48095
4921,4921,male,0.48061,0.48061
4922,4922,female,0.48052,0.48052
4923,4923,female,0.47994,0.47994
4924,4924,female,0.47985,0.47985
4925,4925,female,0.47884,0.47884
4926,4926,female,0.4787,0.4787
4927,4927,male,0.47827,0.47827
4928,4928,male,0.47818,0.47818
4929,4929,male,0.47803,0.47803
4930,4930,male,0.47798,0.47798
4931,4931,male,0.47755,0.47755
4932,4932,female,0.47751,0.47751
4933,4933,female,0.47717,0.47717
4934,4934,male,0.47698,0.47698
4935,4935,male,0.4766,0.4766
4936,4936,female,0.47588,0.47588
4937,4937,male,0.4755,0.4755
4938,4938,male,0.4754,0.4754
4939,4939,female,0.47507,0.47507
4940,4940,male,0.47492,0.47492
4941,4941,female,0.47492,0.47492
4942,4942,male,0.47464,0.47464
4943,4943,female,0.47445,0.47445
4944,4944,male,0.47416,0.47416
4945,4945,female,0.47373,0.47373
4946,4946,male,0.47234,0.47234
4947,4947,female,0.47206,0.47206
4948,4948,male,0.47196,0.47196
4949,4949,male,0.47196,0.47196
4950,4950,female,0.47091,0.47091
4951,4951,male,0.47077,0.47077
4952,4952,female,0.47038,0.47038
4953,4953,female,0.47034,0.47034
4954,4954,male,0.4701,0.4701
4955,4955,female,0.47005,0.47005
4956,4956,female,0.46928,0.46928
4957,4957,female,0.46924,0.46924
4958,4958,male,0.46852,0.46852
4959,4959,female,0.46847,0.46847
4960,4960,female,0.46842,0.46842
4961,4961,male,0.46823,0.46823
4962,4962,male,0.4679,0.4679
4963,4963,female,0.46723,0.46723
4964,4964,female,0.46699,0.46699
4965,4965,male,0.46608,0.46608
4966,4966,male,0.46584,0.46584
4967,4967,male,0.4657,0.4657
4968,4968,male,0.4656,0.4656
4969,4969,male,0.46522,0.46522
4970,4970,female,0.46489,0.46489
4971,4971,male,0.46479,0.46479
4972,4972,female,0.46479,0.46479
4973,4973,male,0.46474,0.46474
4974,4974,male,0.46455,0.46455
4975,4975,female,0.46379,0.46379
4976,4976,female,0.4634,0.4634
4977,4977,female,0.46331,0.46331
4978,4978,female,0.46302,0.46302
4979,4979,male,0.46288,0.46288
4980,4980,male,0.46259,0.46259
4981,4981,female,0.46211,0.46211
4982,4982,female,0.46173,0.46173
4983,4983,female,0.46159,0.46159
4984,4984,female,0.46144,0.46144
4985,4986,male,0.46111,0.46111
4986,4985,male,0.46111,0.46111
4987,4987,female,0.46101,0.46101
4988,4988,female,0.4602,0.4602
4989,4989,male,0.459,0.459
4990,4990,male,0.45843,0.45843
4991,4991,female,0.45843,0.45843
4992,4992,female,0.45771,0.45771
4993,4993,male,0.45724,0.45724
4994,4994,female,0.45724,0.45724
4995,4995,female,0.45681,0.45681
4996,4996,male,0.45661,0.45661
4997,4997,male,0.45638,0.45638
4998,4998,female,0.45623,0.45623
4999,4999,female,0.4558,0.4558
5000,5000,female,0.45561,0.45561
5001,5001,female,0.45537,0.45537
5002,5002,female,0.45494,0.45494
5003,5003,male,0.45494,0.45494
5004,5004,female,0.45432,0.45432
5005,5005,male,0.45422,0.45422
5006,5006,female,0.45413,0.45413
5007,5007,male,0.45355,0.45355
5008,5008,male,0.45346,0.45346
5009,5009,female,0.45336,0.45336
5010,5010,female,0.45317,0.45317
5011,5011,male,0.4526,0.4526
5012,5012,male,0.45193,0.45193
5013,5013,female,0.45188,0.45188
5014,5014,female,0.45174,0.45174
5015,5015,male,0.45174,0.45174
5016,5016,female,0.4514,0.4514
5017,5017,female,0.45116,0.45116
5018,5018,male,0.45102,0.45102
5019,5019,male,0.45064,0.45064
5020,5020,male,0.45064,0.45064
5021,5021,female,0.45054,0.45054
5022,5022,female,0.4504,0.4504
5023,5023,female,0.45006,0.45006
5024,5024,female,0.44944,0.44944
5025,5025,female,0.4494,0.4494
5026,5026,male,0.44906,0.44906
5027,5027,female,0.44863,0.44863
5028,5028,female,0.44858,0.44858
5029,5029,male,0.44787,0.44787
5030,5030,female,0.44787,0.44787
5031,5031,female,0.44753,0.44753
5032,5032,female,0.4471,0.4471
5033,5033,female,0.44667,0.44667
5034,5034,male,0.44657,0.44657
5035,5035,male,0.44638,0.44638
5036,5036,male,0.44595,0.44595
5037,5037,female,0.44591,0.44591
5038,5038,female,0.44581,0.44581
5039,5039,female,0.44524,0.44524
5040,5040,female,0.44504,0.44504
5041,5041,male,0.44495,0.44495
5042,5042,female,0.44442,0.44442
5043,5043,male,0.44438,0.44438
5044,5044,female,0.44438,0.44438
5045,5045,male,0.44371,0.44371
5046,5046,female,0.44304,0.44304
5047,5047,male,0.4427,0.4427
5048,5048,female,0.44184,0.44184
5049,5049,male,0.44184,0.44184
5050,5050,male,0.44151,0.44151
5051,5051,female,0.44108,0.44108
5052,5052,female,0.44055,0.44055
5053,5053,female,0.44022,0.44022
5054,5054,male,0.43993,0.43993
5055,5055,female,0.43988,0.43988
5056,5056,female,0.43955,0.43955
5057,5057,female,0.43921,0.43921
5058,5058,male,0.43907,0.43907
5059,5059,male,0.43888,0.43888
5060,5060,female,0.43869,0.43869
5061,5061,male,0.43845,0.43845
5062,5062,male,0.43826,0.43826
5063,5063,male,0.43816,0.43816
5064,5064,male,0.43759,0.43759
5065,5065,male,0.43754,0.43754
5066,5066,male,0.43682,0.43682
5067,5067,female,0.43663,0.43663
5068,5068,female,0.43572,0.43572
5069,5069,female,0.43563,0.43563
5070,5070,male,0.43539,0.43539
5071,5071,male,0.43491,0.43491
5072,5072,male,0.43448,0.43448
5073,5073,male,0.43429,0.43429
5074,5074,female,0.43424,0.43424
5075,5075,male,0.43395,0.43395
5076,5076,male,0.43352,0.43352
5077,5077,male,0.43338,0.43338
5078,5078,female,0.43228,0.43228
5079,5079,female,0.43142,0.43142
5080,5080,male,0.43089,0.43089
5081,5081,female,0.43085,0.43085
5082,5082,female,0.42946,0.42946
5083,5083,female,0.42889,0.42889
5084,5084,female,0.42865,0.42865
5085,5085,female,0.4286,0.4286
5086,5086,male,0.42855,0.42855
5087,5087,male,0.4274,0.4274
5088,5088,female,0.42731,0.42731
5089,5089,male,0.42716,0.42716
5090,5090,male,0.42626,0.42626
5091,5091,female,0.42616,0.42616
5092,5092,male,0.42611,0.42611
5093,5093,male,0.42573,0.42573
5094,5094,female,0.4254,0.4254
5095,5095,female,0.42473,0.42473
5096,5096,female,0.42468,0.42468
5097,5097,female,0.42439,0.42439
5098,5098,male,0.42339,0.42339
5099,5099,male,0.42229,0.42229
5100,5100,male,0.42224,0.42224
5101,5101,female,0.42157,0.42157
5102,5102,female,0.42152,0.42152
5103,5103,male,0.42124,0.42124
5104,5104,female,0.421,0.421
5105,5105,male,0.42038,0.42038
5106,5106,female,0.42018,0.42018
5107,5107,male,0.42004,0.42004
5108,5108,male,0.41975,0.41975
5109,5109,female,0.41961,0.41961
5110,5110,female,0.41865,0.41865
5111,5111,female,0.41861,0.41861
5112,5112,female,0.41832,0.41832
5113,5113,male,0.41827,0.41827
5114,5114,female,0.41784,0.41784
5115,5115,female,0.41717,0.41717
5116,5116,female,0.41622,0.41622
5117,5117,female,0.41598,0.41598
5118,5118,female,0.4155,0.4155
5119,5119,female,0.41464,0.41464
5120,5120,male,0.41459,0.41459
5121,5121,female,0.41416,0.41416
5122,5122,female,0.41349,0.41349
5123,5123,female,0.41335,0.41335
5124,5124,male,0.4132,0.4132
5125,5125,male,0.41311,0.41311
5126,5126,male,0.41234,0.41234
5127,5127,male,0.41215,0.41215
5128,5128,male,0.41206,0.41206
5129,5129,female,0.4112,0.4112
5130,5130,female,0.40804,0.40804
5131,5131,female,0.40799,0.40799
5132,5132,female,0.40795,0.40795
5133,5133,male,0.40709,0.40709
5134,5134,male,0.40689,0.40689
5135,5135,male,0.40637,0.40637
5136,5136,male,0.40479,0.40479
5137,5137,male,0.40479,0.40479
5138,5138,female,0.40441,0.40441
5139,5139,male,0.40336,0.40336
5140,5140,female,0.40226,0.40226
5141,5141,female,0.40101,0.40101
5142,5142,female,0.40101,0.40101
5143,5143,female,0.40054,0.40054
5144,5144,male,0.39901,0.39901
5145,5145,female,0.39843,0.39843
5146,5146,female,0.39805,0.39805
5147,5147,male,0.39771,0.39771
5148,5148,female,0.39671,0.39671
5149,5149,female,0.39585,0.39585
5150,5150,female,0.39547,0.39547
5151,5151,male,0.39451,0.39451
5152,5152,female,0.39403,0.39403
5153,5153,female,0.39308,0.39308
5154,5154,female,0.39222,0.39222
5155,5155,female,0.39222,0.39222
5156,5156,female,0.39193,0.39193
5157,5157,female,0.39193,0.39193
5158,5158,male,0.39193,0.39193
5159,5159,male,0.39155,0.39155
5160,5160,female,0.3914,0.3914
5161,5161,female,0.39097,0.39097
5162,5162,male,0.3892,0.3892
5163,5163,female,0.38863,0.38863
5164,5164,female,0.38758,0.38758
5165,5165,male,0.38734,0.38734
5166,5166,male,0.38696,0.38696
5167,5167,female,0.38672,0.38672
5168,5168,female,0.38571,0.38571
5169,5169,male,0.38514,0.38514
5170,5170,male,0.38509,0.38509
5171,5171,male,0.38481,0.38481
5172,5172,male,0.38414,0.38414
5173,5173,female,0.38304,0.38304
5174,5174,female,0.38165,0.38165
5175,5175,male,0.38127,0.38127
5176,5176,male,0.38031,0.38031
5177,5177,female,0.38022,0.38022
5178,5178,female,0.37964,0.37964
5179,5179,female,0.37926,0.37926
5180,5180,male,0.37869,0.37869
5181,5181,female,0.37854,0.37854
5182,5182,female,0.3784,0.3784
5183,5183,female,0.37773,0.37773
5184,5184,female,0.37716,0.37716
5185,5185,male,0.37634,0.37634
5186,5186,female,0.37625,0.37625
5187,5187,male,0.37515,0.37515
5188,5188,male,0.3741,0.3741
5189,5189,female,0.37395,0.37395
5190,5190,female,0.37386,0.37386
5191,5191,female,0.37381,0.37381
5192,5192,male,0.37372,0.37372
5193,5193,male,0.3729,0.3729
5194,5194,female,0.37233,0.37233
5195,5195,male,0.37128,0.37128
5196,5196,female,0.37123,0.37123
5197,5197,male,0.37099,0.37099
5198,5198,female,0.37051,0.37051
5199,5199,female,0.37046,0.37046
5200,5200,male,0.37042,0.37042
5201,5201,female,0.37032,0.37032
5202,5202,female,0.36984,0.36984
5203,5203,male,0.36903,0.36903
5204,5204,female,0.36855,0.36855
5205,5205,female,0.36731,0.36731
5206,5206,female,0.36702,0.36702
5207,5207,male,0.36697,0.36697
5208,5208,female,0.3663,0.3663
5209,5209,female,0.3663,0.3663
5210,5210,female,0.36559,0.36559
5211,5211,male,0.3654,0.3654
5212,5212,female,0.36487,0.36487
5213,5213,female,0.3643,0.3643
5214,5214,female,0.36425,0.36425
5215,5215,female,0.36363,0.36363
5216,5216,male,0.36348,0.36348
5217,5217,male,0.3632,0.3632
5218,5218,female,0.36262,0.36262
5219,5219,male,0.36219,0.36219
5220,5220,female,0.36172,0.36172
5221,5221,male,0.36105,0.36105
5222,5222,male,0.35985,0.35985
5223,5223,male,0.35947,0.35947
5224,5224,female,0.35827,0.35827
5225,5225,female,0.3578,0.3578
5226,5226,male,0.35775,0.35775
5227,5227,male,0.35684,0.35684
5228,5228,female,0.35617,0.35617
5229,5229,male,0.35603,0.35603
5230,5230,female,0.35598,0.35598
5231,5231,female,0.35583,0.35583
5232,5232,male,0.35469,0.35469
5233,5233,female,0.35411,0.35411
5234,5234,female,0.35407,0.35407
5235,5235,male,0.35407,0.35407
5236,5236,female,0.35368,0.35368
5237,5237,male,0.3534,0.3534
5238,5238,male,0.35244,0.35244
5239,5239,male,0.35225,0.35225
5240,5240,female,0.35091,0.35091
5241,5241,male,0.35091,0.35091
5242,5242,male,0.34933,0.34933
5243,5243,male,0.34929,0.34929
5244,5244,female,0.34881,0.34881
5245,5245,female,0.34871,0.34871
5246,5246,female,0.34847,0.34847
5247,5247,female,0.34709,0.34709
5248,5248,male,0.3468,0.3468
5249,5249,female,0.34675,0.34675
5250,5250,female,0.34642,0.34642
5251,5251,female,0.34623,0.34623
5252,5252,female,0.34517,0.34517
5253,5253,female,0.34374,0.34374
5254,5254,male,0.34274,0.34274
5255,5255,female,0.34235,0.34235
5256,5256,female,0.34231,0.34231
5257,5257,male,0.34025,0.34025
5258,5258,female,0.33733,0.33733
5259,5259,female,0.33695,0.33695
5260,5260,female,0.33676,0.33676
5261,5261,female,0.33642,0.33642
5262,5262,female,0.33599,0.33599
5263,5263,female,0.33566,0.33566
5264,5264,female,0.33389,0.33389
5265,5265,female,0.32887,0.32887
5266,5266,female,0.32734,0.32734
5267,5267,female,0.32691,0.32691
5268,5268,male,0.32533,0.32533
5269,5269,female,0.32385,0.32385
5270,5270,male,0.3218,0.3218
5271,5271,male,0.32046,0.32046
5272,5272,female,0.31802,0.31802
5273,5273,female,0.31721,0.31721
5274,5274,female,0.31687,0.31687
5275,5275,female,0.31262,0.31262
5276,5276,female,0.31166,0.31166
5277,5277,male,0.29875,0.29875
5278,5278,female,0.29306,0.29306
5279,5279,male,0.29302,0.29302
5280,5280,male,0.26309,0.26309
5281,5281,male,0.26122,0.26122
5282,5282,male,0.18951,0.18951
