doc_id,Gender,UGPA,LSAT,predictions,GT_score,Gender
3551,male,3.3,32.0,-0.75,-0.75,male
3570,female,2.8,33.0,-0.76,-0.76,female
3556,male,3.2,37.0,-0.75,-0.75,male
3569,female,3.1,38.0,-0.76,-0.76,female
3558,male,3.2,41.0,-0.75,-0.75,male
3579,male,2.6,35.0,-0.76,-0.76,male
3593,female,2.7,20.0,-0.77,-0.77,female
3588,male,3.1,36.0,-0.76,-0.76,male
3590,female,3.3,46.0,-0.77,-0.77,female
3586,male,2.7,34.0,-0.76,-0.76,male
3589,female,2.7,37.0,-0.77,-0.77,female
3585,male,2.8,30.5,-0.76,-0.76,male
3603,female,3.1,41.0,-0.78,-0.78,female
3582,male,2.4,39.0,-0.76,-0.76,male
3576,male,3.1,36.5,-0.76,-0.76,male
3602,female,3.5,44.0,-0.78,-0.78,female
3572,male,3.6,40.0,-0.76,-0.76,male
3601,female,2.7,22.5,-0.78,-0.78,female
3592,male,3.8,36.0,-0.77,-0.77,male
3598,female,2.9,36.0,-0.78,-0.78,female
3591,male,3.7,32.0,-0.77,-0.77,male
3618,female,3.3,41.0,-0.79,-0.79,female
3600,male,3.3,39.0,-0.78,-0.78,male
3605,male,2.5,32.0,-0.78,-0.78,male
3615,female,3.8,34.0,-0.79,-0.79,female
3604,male,3.6,42.0,-0.78,-0.78,male
3614,female,3.6,40.0,-0.79,-0.79,female
3596,male,3.4,39.5,-0.78,-0.78,male
3610,female,2.5,32.3,-0.79,-0.79,female
3599,male,3.1,34.0,-0.78,-0.78,male
3597,male,2.6,30.7,-0.78,-0.78,male
3606,female,3.1,30.5,-0.79,-0.79,female
3595,male,2.5,40.0,-0.78,-0.78,male
3629,female,3.8,32.5,-0.8,-0.8,female
3594,male,3.9,45.0,-0.78,-0.78,male
3628,female,3.3,43.0,-0.8,-0.8,female
3613,male,2.9,33.0,-0.79,-0.79,male
3627,female,3.8,32.0,-0.8,-0.8,female
3617,male,2.9,40.0,-0.79,-0.79,male
3616,male,3.5,38.0,-0.79,-0.79,male
3622,female,3.6,31.0,-0.8,-0.8,female
3607,male,2.4,27.5,-0.79,-0.79,male
3638,female,3.5,34.0,-0.81,-0.81,female
3612,male,3.2,43.0,-0.79,-0.79,male
3639,female,2.7,23.0,-0.81,-0.81,female
3609,male,3.5,37.0,-0.79,-0.79,male
3635,female,3.5,30.0,-0.81,-0.81,female
3608,male,2.8,23.3,-0.79,-0.79,male
3611,male,3.0,38.0,-0.79,-0.79,male
3634,female,3.2,32.0,-0.81,-0.81,female
3626,male,3.0,37.0,-0.8,-0.8,male
3632,female,3.0,36.0,-0.81,-0.81,female
3631,male,3.6,41.0,-0.8,-0.8,male
3636,female,3.1,33.0,-0.81,-0.81,female
3630,male,3.0,35.0,-0.8,-0.8,male
3654,female,3.2,38.0,-0.82,-0.82,female
3625,male,3.7,40.0,-0.8,-0.8,male
3624,male,2.1,34.0,-0.8,-0.8,male
3651,female,3.2,37.0,-0.82,-0.82,female
3623,male,3.1,37.0,-0.8,-0.8,male
3648,female,3.5,40.0,-0.82,-0.82,female
3621,male,3.9,40.0,-0.8,-0.8,male
3649,female,3.5,26.0,-0.82,-0.82,female
3620,male,3.3,33.5,-0.8,-0.8,male
3619,male,2.9,35.0,-0.8,-0.8,male
3659,female,3.2,42.0,-0.83,-0.83,female
3644,male,3.3,40.0,-0.81,-0.81,male
3661,female,2.8,32.0,-0.83,-0.83,female
3643,male,2.9,41.0,-0.81,-0.81,male
3655,female,2.8,41.0,-0.83,-0.83,female
3641,male,3.5,40.0,-0.81,-0.81,male
3658,female,3.3,30.5,-0.83,-0.83,female
3640,male,3.1,34.0,-0.81,-0.81,male
3642,male,2.6,39.0,-0.81,-0.81,male
3656,female,3.6,31.0,-0.83,-0.83,female
3637,male,2.7,36.0,-0.81,-0.81,male
3682,female,3.5,34.0,-0.84,-0.84,female
3633,male,2.9,36.0,-0.81,-0.81,male
3681,female,3.4,37.0,-0.84,-0.84,female
3650,male,3.6,30.5,-0.82,-0.82,male
3679,female,2.9,29.5,-0.84,-0.84,female
3653,male,3.3,37.0,-0.82,-0.82,male
3652,male,3.2,33.0,-0.82,-0.82,male
3676,female,3.3,36.5,-0.84,-0.84,female
3647,male,3.5,37.0,-0.82,-0.82,male
3675,female,2.7,34.0,-0.84,-0.84,female
3646,male,3.5,33.0,-0.82,-0.82,male
3672,female,3.8,43.0,-0.84,-0.84,female
3645,male,3.0,40.0,-0.82,-0.82,male
3660,male,2.8,32.0,-0.83,-0.83,male
3663,female,3.2,36.0,-0.84,-0.84,female
3657,male,3.2,28.0,-0.83,-0.83,male
3665,female,3.7,40.0,-0.84,-0.84,female
3671,female,3.5,33.0,-0.84,-0.84,female
3669,female,2.8,34.0,-0.84,-0.84,female
3683,male,3.6,37.0,-0.84,-0.84,male
3673,male,3.2,32.0,-0.84,-0.84,male
3678,male,2.5,38.0,-0.84,-0.84,male
3677,male,3.8,48.0,-0.84,-0.84,male
3690,female,3.7,32.0,-0.85,-0.85,female
3674,male,2.9,35.0,-0.84,-0.84,male
3695,female,2.6,35.0,-0.85,-0.85,female
3680,male,3.0,33.0,-0.84,-0.84,male
3692,female,2.4,25.0,-0.85,-0.85,female
3666,male,3.3,40.0,-0.84,-0.84,male
3689,female,3.7,37.5,-0.85,-0.85,female
3662,male,3.3,35.0,-0.84,-0.84,male
3664,male,2.7,26.0,-0.84,-0.84,male
3686,female,3.7,43.0,-0.85,-0.85,female
3667,male,3.4,42.0,-0.84,-0.84,male
3685,female,3.1,29.7,-0.85,-0.85,female
3670,male,2.4,29.0,-0.84,-0.84,male
3703,female,3.5,41.0,-0.86,-0.86,female
3668,male,2.4,39.0,-0.84,-0.84,male
3705,female,3.5,43.0,-0.86,-0.86,female
3696,male,2.3,32.0,-0.85,-0.85,male
3694,male,2.6,44.0,-0.85,-0.85,male
3704,female,3.9,38.0,-0.86,-0.86,female
3693,male,3.1,37.0,-0.85,-0.85,male
3708,female,3.8,32.0,-0.86,-0.86,female
3691,male,2.7,37.0,-0.85,-0.85,male
3697,female,3.3,31.0,-0.86,-0.86,female
3688,male,3.4,35.5,-0.85,-0.85,male
3687,male,3.4,47.0,-0.85,-0.85,male
3699,female,3.4,35.0,-0.86,-0.86,female
3684,male,3.1,34.0,-0.85,-0.85,male
3701,female,2.7,32.5,-0.86,-0.86,female
3707,male,3.5,32.0,-0.86,-0.86,male
3715,female,3.2,37.0,-0.87,-0.87,female
3706,male,2.9,37.0,-0.86,-0.86,male
3714,female,3.6,40.0,-0.87,-0.87,female
3702,male,3.0,35.0,-0.86,-0.86,male
3700,male,3.4,37.0,-0.86,-0.86,male
3713,female,3.4,32.0,-0.87,-0.87,female
3698,male,2.4,43.0,-0.86,-0.86,male
3712,female,3.4,35.0,-0.87,-0.87,female
3709,female,3.6,39.0,-0.87,-0.87,female
3711,male,3.3,32.0,-0.87,-0.87,male
3710,male,3.0,35.0,-0.87,-0.87,male
3720,female,3.7,36.0,-0.88,-0.88,female
3724,female,2.8,36.5,-0.88,-0.88,female
3721,male,3.4,45.0,-0.88,-0.88,male
3722,female,3.0,31.0,-0.88,-0.88,female
3718,male,2.5,30.0,-0.88,-0.88,male
3723,female,3.1,35.0,-0.88,-0.88,female
3717,male,2.9,32.0,-0.88,-0.88,male
3719,female,3.0,31.5,-0.88,-0.88,female
3716,male,3.6,42.0,-0.88,-0.88,male
3735,male,3.4,39.0,-0.89,-0.89,male
3738,female,2.9,40.0,-0.89,-0.89,female
3734,male,3.3,33.0,-0.89,-0.89,male
3737,female,3.5,25.0,-0.89,-0.89,female
3733,male,3.4,38.0,-0.89,-0.89,male
3736,female,3.8,42.0,-0.89,-0.89,female
3731,male,2.8,33.0,-0.89,-0.89,male
3730,male,2.5,41.0,-0.89,-0.89,male
3732,female,3.7,40.0,-0.89,-0.89,female
3726,male,3.4,19.5,-0.89,-0.89,male
3729,female,3.8,45.0,-0.89,-0.89,female
3727,female,3.3,47.0,-0.89,-0.89,female
3725,female,2.4,37.0,-0.89,-0.89,female
3744,male,2.4,22.0,-0.9,-0.9,male
3728,female,2.8,33.0,-0.89,-0.89,female
3748,male,3.3,38.0,-0.9,-0.9,male
3743,male,2.9,25.0,-0.9,-0.9,male
3740,male,2.6,34.0,-0.9,-0.9,male
3739,male,3.3,37.5,-0.9,-0.9,male
3749,female,2.9,36.0,-0.9,-0.9,female
3741,male,3.0,34.5,-0.9,-0.9,male
3747,female,3.0,33.0,-0.9,-0.9,female
3746,female,3.0,44.0,-0.9,-0.9,female
3745,female,3.1,33.0,-0.9,-0.9,female
3751,male,2.5,36.0,-0.91,-0.91,male
3742,female,3.4,32.0,-0.9,-0.9,female
3752,male,2.9,24.0,-0.91,-0.91,male
3753,male,2.4,30.0,-0.91,-0.91,male
3756,male,3.1,31.0,-0.91,-0.91,male
3757,male,3.2,32.0,-0.91,-0.91,male
3750,female,3.8,41.0,-0.91,-0.91,female
3754,female,2.6,29.5,-0.91,-0.91,female
3755,female,2.9,38.0,-0.91,-0.91,female
3767,male,2.7,41.0,-0.92,-0.92,male
3758,female,3.7,30.5,-0.91,-0.91,female
3766,male,3.3,36.0,-0.92,-0.92,male
3765,male,2.9,38.0,-0.92,-0.92,male
3759,female,2.9,36.0,-0.91,-0.91,female
3764,male,3.5,44.0,-0.92,-0.92,male
3761,male,3.0,35.0,-0.92,-0.92,male
3760,male,3.2,35.0,-0.92,-0.92,male
3763,female,2.4,30.5,-0.92,-0.92,female
3762,female,3.0,34.0,-0.92,-0.92,female
3770,male,2.8,28.3,-0.93,-0.93,male
3771,male,3.5,29.0,-0.93,-0.93,male
3772,male,3.1,35.0,-0.93,-0.93,male
3768,female,3.1,31.5,-0.93,-0.93,female
3774,male,3.2,33.0,-0.93,-0.93,male
3769,female,3.6,40.0,-0.93,-0.93,female
3776,male,3.5,46.0,-0.93,-0.93,male
3773,female,3.2,36.0,-0.93,-0.93,female
3775,female,2.7,28.5,-0.93,-0.93,female
3780,male,3.7,44.0,-0.94,-0.94,male
3781,male,3.4,34.0,-0.94,-0.94,male
3779,male,2.8,42.0,-0.94,-0.94,male
3783,female,3.0,37.0,-0.94,-0.94,female
3778,male,3.2,27.0,-0.94,-0.94,male
3782,female,3.0,31.0,-0.94,-0.94,female
3777,female,2.7,36.5,-0.94,-0.94,female
3798,male,3.4,34.5,-0.95,-0.95,male
3796,male,3.1,38.0,-0.95,-0.95,male
3792,male,3.4,41.0,-0.95,-0.95,male
3791,female,3.1,29.3,-0.95,-0.95,female
3789,male,2.9,39.0,-0.95,-0.95,male
3797,female,3.2,32.0,-0.95,-0.95,female
3785,male,3.1,34.5,-0.95,-0.95,male
3795,female,3.3,34.5,-0.95,-0.95,female
3794,female,3.0,38.0,-0.95,-0.95,female
3805,male,2.4,33.0,-0.96,-0.96,male
3793,female,3.3,38.0,-0.95,-0.95,female
3808,male,2.7,35.0,-0.96,-0.96,male
3790,female,3.3,40.0,-0.95,-0.95,female
3807,male,3.0,32.0,-0.96,-0.96,male
3788,female,3.2,38.0,-0.95,-0.95,female
3799,male,3.5,29.0,-0.96,-0.96,male
3787,female,3.4,48.0,-0.95,-0.95,female
3804,male,2.9,35.0,-0.96,-0.96,male
3801,male,3.1,41.5,-0.96,-0.96,male
3786,female,3.6,42.0,-0.95,-0.95,female
3822,male,3.0,36.0,-0.97,-0.97,male
3784,female,2.3,30.0,-0.95,-0.95,female
3821,male,2.4,27.5,-0.97,-0.97,male
3810,female,3.2,35.0,-0.96,-0.96,female
3819,male,3.0,37.0,-0.97,-0.97,male
3809,female,4.1,48.0,-0.96,-0.96,female
3820,male,2.5,33.0,-0.97,-0.97,male
3816,male,2.5,42.0,-0.97,-0.97,male
3806,female,3.7,38.0,-0.96,-0.96,female
3815,male,3.8,46.0,-0.97,-0.97,male
3803,female,3.8,42.0,-0.96,-0.96,female
3814,male,2.3,42.0,-0.97,-0.97,male
3802,female,3.2,29.5,-0.96,-0.96,female
3813,male,3.3,33.0,-0.97,-0.97,male
3800,female,2.9,27.5,-0.96,-0.96,female
3812,male,3.2,30.0,-0.97,-0.97,male
3811,male,2.8,45.0,-0.97,-0.97,male
3825,female,3.2,34.0,-0.97,-0.97,female
3834,male,2.6,38.0,-0.98,-0.98,male
3824,female,3.0,27.0,-0.97,-0.97,female
3840,male,2.7,44.0,-0.98,-0.98,male
3823,female,3.7,42.0,-0.97,-0.97,female
3835,male,3.0,41.0,-0.98,-0.98,male
3833,male,3.3,29.0,-0.98,-0.98,male
3818,female,2.7,30.0,-0.97,-0.97,female
3831,male,3.6,35.0,-0.98,-0.98,male
3817,female,2.3,29.0,-0.97,-0.97,female
3830,male,3.3,40.0,-0.98,-0.98,male
3832,male,3.2,30.0,-0.98,-0.98,male
3841,female,2.9,28.0,-0.98,-0.98,female
3839,female,2.5,33.0,-0.98,-0.98,female
3853,male,2.8,32.5,-0.99,-0.99,male
3852,male,3.0,36.0,-0.99,-0.99,male
3838,female,3.3,39.0,-0.98,-0.98,female
3851,male,3.1,32.0,-0.99,-0.99,male
3836,female,3.7,46.0,-0.98,-0.98,female
3850,male,2.5,34.0,-0.99,-0.99,male
3837,female,3.3,38.0,-0.98,-0.98,female
3849,male,3.6,33.0,-0.99,-0.99,male
3826,female,3.5,37.0,-0.98,-0.98,female
3845,male,3.2,29.0,-0.99,-0.99,male
3846,male,3.4,26.0,-0.99,-0.99,male
3829,female,2.8,31.0,-0.98,-0.98,female
3844,male,3.0,37.0,-0.99,-0.99,male
3828,female,3.8,40.0,-0.98,-0.98,female
3857,male,3.4,40.0,-1.0,-1.0,male
3827,female,2.9,32.0,-0.98,-0.98,female
3854,male,2.4,36.0,-1.0,-1.0,male
3848,female,3.5,29.5,-0.99,-0.99,female
3856,male,3.2,40.0,-1.0,-1.0,male
3860,male,2.3,27.0,-1.01,-1.01,male
3847,female,2.6,28.0,-0.99,-0.99,female
3863,male,2.9,35.0,-1.01,-1.01,male
3843,female,3.5,23.0,-0.99,-0.99,female
3864,male,3.5,42.0,-1.01,-1.01,male
3842,female,2.9,40.0,-0.99,-0.99,female
3867,male,3.8,42.0,-1.02,-1.02,male
3865,male,2.7,27.0,-1.02,-1.02,male
3858,female,3.4,30.0,-1.0,-1.0,female
3883,male,2.7,44.0,-1.03,-1.03,male
3855,female,3.6,38.0,-1.0,-1.0,female
3882,male,3.1,38.0,-1.03,-1.03,male
3859,female,3.5,37.5,-1.01,-1.01,female
3881,male,3.0,45.0,-1.03,-1.03,male
3861,female,2.9,34.0,-1.01,-1.01,female
3879,male,2.7,31.0,-1.03,-1.03,male
3878,male,2.6,33.5,-1.03,-1.03,male
3862,female,3.1,39.0,-1.01,-1.01,female
3875,male,3.1,44.0,-1.03,-1.03,male
3870,female,3.7,25.0,-1.02,-1.02,female
3889,male,3.2,31.0,-1.04,-1.04,male
3874,female,3.0,33.0,-1.02,-1.02,female
3893,male,2.7,31.0,-1.04,-1.04,male
3872,female,3.5,45.0,-1.02,-1.02,female
3890,male,3.3,46.0,-1.04,-1.04,male
3885,male,3.4,42.0,-1.04,-1.04,male
3871,female,2.4,24.0,-1.02,-1.02,female
3888,male,3.4,33.0,-1.04,-1.04,male
3873,female,3.3,28.0,-1.02,-1.02,female
3884,male,3.3,38.0,-1.04,-1.04,male
3869,female,3.4,39.5,-1.02,-1.02,female
3887,male,2.6,31.0,-1.04,-1.04,male
3868,female,3.1,34.0,-1.02,-1.02,female
3900,male,2.8,36.0,-1.05,-1.05,male
3903,male,2.8,39.5,-1.05,-1.05,male
3866,female,2.2,29.0,-1.02,-1.02,female
3902,male,3.1,42.0,-1.05,-1.05,male
3880,female,3.5,36.0,-1.03,-1.03,female
3901,male,3.0,39.0,-1.05,-1.05,male
3877,female,3.3,39.0,-1.03,-1.03,female
3897,male,3.7,42.0,-1.05,-1.05,male
3896,male,3.7,40.0,-1.05,-1.05,male
3876,female,3.4,29.5,-1.03,-1.03,female
3894,male,3.2,36.0,-1.05,-1.05,male
3892,female,3.3,41.0,-1.04,-1.04,female
3912,male,3.3,30.0,-1.06,-1.06,male
3891,female,3.5,30.0,-1.04,-1.04,female
3911,male,3.6,39.0,-1.06,-1.06,male
3886,female,3.3,40.0,-1.04,-1.04,female
3908,male,3.3,35.0,-1.06,-1.06,male
3907,male,3.5,31.0,-1.06,-1.06,male
3899,female,2.7,35.0,-1.05,-1.05,female
3906,male,3.3,35.0,-1.06,-1.06,male
3898,female,3.0,31.0,-1.05,-1.05,female
3905,male,2.0,32.5,-1.06,-1.06,male
3895,female,3.6,26.0,-1.05,-1.05,female
3923,male,3.8,30.0,-1.07,-1.07,male
3909,female,2.8,27.0,-1.06,-1.06,female
3921,male,2.3,40.0,-1.07,-1.07,male
3918,male,3.3,37.0,-1.07,-1.07,male
3910,female,3.4,31.0,-1.06,-1.06,female
3917,male,2.4,36.0,-1.07,-1.07,male
3904,female,2.6,32.0,-1.06,-1.06,female
3914,male,3.2,40.0,-1.07,-1.07,male
3916,male,3.5,26.0,-1.07,-1.07,male
3922,female,3.4,30.0,-1.07,-1.07,female
3930,male,3.9,42.0,-1.08,-1.08,male
3919,female,2.9,26.5,-1.07,-1.07,female
3931,male,4.0,46.0,-1.08,-1.08,male
3920,female,3.7,33.5,-1.07,-1.07,female
3927,male,3.0,33.0,-1.08,-1.08,male
3915,female,3.1,32.0,-1.07,-1.07,female
3925,male,3.3,30.0,-1.08,-1.08,male
3913,female,3.2,35.0,-1.07,-1.07,female
3941,male,3.0,34.0,-1.09,-1.09,male
3942,male,2.2,40.0,-1.09,-1.09,male
3933,female,3.2,29.0,-1.08,-1.08,female
3940,male,3.0,38.0,-1.09,-1.09,male
3932,female,2.7,25.0,-1.08,-1.08,female
3939,male,3.0,39.0,-1.09,-1.09,male
3929,female,2.4,28.0,-1.08,-1.08,female
3938,male,3.5,38.0,-1.09,-1.09,male
3928,female,3.5,38.0,-1.08,-1.08,female
3955,male,2.8,33.0,-1.1,-1.1,male
3954,male,2.8,42.0,-1.1,-1.1,male
3926,female,3.2,40.0,-1.08,-1.08,female
3951,male,3.6,44.0,-1.1,-1.1,male
3924,female,3.2,34.0,-1.08,-1.08,female
3953,male,2.5,36.0,-1.1,-1.1,male
3946,female,3.7,38.0,-1.09,-1.09,female
3950,male,2.9,35.0,-1.1,-1.1,male
3945,female,3.2,21.0,-1.09,-1.09,female
3947,male,3.0,22.0,-1.1,-1.1,male
3949,male,3.1,20.0,-1.1,-1.1,male
3944,female,3.1,29.0,-1.09,-1.09,female
3948,male,3.0,40.0,-1.1,-1.1,male
3943,female,3.8,39.0,-1.09,-1.09,female
3960,male,2.4,32.0,-1.11,-1.11,male
3935,female,2.8,32.0,-1.09,-1.09,female
3963,male,3.1,37.0,-1.11,-1.11,male
3962,male,2.4,29.5,-1.11,-1.11,male
3937,female,2.9,28.0,-1.09,-1.09,female
3961,male,2.7,34.0,-1.11,-1.11,male
3936,female,3.4,34.0,-1.09,-1.09,female
3956,male,3.4,33.0,-1.11,-1.11,male
3934,female,3.5,32.0,-1.09,-1.09,female
3957,male,3.4,28.0,-1.11,-1.11,male
3952,female,3.3,25.0,-1.1,-1.1,female
3958,male,3.8,35.0,-1.11,-1.11,male
3964,male,3.5,47.0,-1.12,-1.12,male
3959,female,3.0,36.0,-1.11,-1.11,female
3965,male,3.4,42.0,-1.12,-1.12,male
3969,male,3.2,36.5,-1.13,-1.13,male
3970,male,3.4,35.5,-1.13,-1.13,male
3968,female,3.3,29.0,-1.13,-1.13,female
3971,male,2.9,44.0,-1.13,-1.13,male
3967,female,2.6,42.0,-1.13,-1.13,female
3966,female,2.9,37.0,-1.13,-1.13,female
3976,male,2.8,41.0,-1.14,-1.14,male
3979,male,2.9,38.0,-1.14,-1.14,male
3978,male,2.7,45.0,-1.14,-1.14,male
3977,female,3.3,38.0,-1.14,-1.14,female
3975,male,2.7,36.7,-1.14,-1.14,male
3972,female,3.1,39.0,-1.14,-1.14,female
3973,male,2.7,41.0,-1.14,-1.14,male
3974,male,2.9,40.0,-1.14,-1.14,male
3993,female,3.3,42.0,-1.15,-1.15,female
3987,male,3.2,33.0,-1.15,-1.15,male
3982,female,3.2,35.0,-1.15,-1.15,female
3994,male,2.4,40.0,-1.15,-1.15,male
3992,male,2.6,30.5,-1.15,-1.15,male
3991,male,2.8,28.0,-1.15,-1.15,male
3995,female,3.6,28.0,-1.16,-1.16,female
3990,male,3.3,41.0,-1.15,-1.15,male
3989,male,2.4,36.0,-1.15,-1.15,male
3996,female,2.8,34.0,-1.16,-1.16,female
3988,male,2.8,34.0,-1.15,-1.15,male
3998,female,3.4,39.0,-1.16,-1.16,female
3986,male,3.0,32.0,-1.15,-1.15,male
4004,female,3.5,44.0,-1.17,-1.17,female
3984,male,3.5,43.0,-1.15,-1.15,male
4001,female,2.9,31.0,-1.17,-1.17,female
3983,male,2.4,32.0,-1.15,-1.15,male
3981,male,3.3,37.0,-1.15,-1.15,male
4010,female,3.0,35.0,-1.18,-1.18,female
3980,male,3.2,47.0,-1.15,-1.15,male
4009,female,2.8,27.0,-1.18,-1.18,female
3985,male,3.6,26.0,-1.15,-1.15,male
4007,female,3.4,37.0,-1.18,-1.18,female
3997,male,3.3,40.0,-1.16,-1.16,male
4013,female,2.6,31.5,-1.19,-1.19,female
4002,male,3.2,41.0,-1.17,-1.17,male
4003,male,2.8,41.0,-1.17,-1.17,male
4016,female,3.3,40.0,-1.2,-1.2,female
3999,male,3.1,37.0,-1.17,-1.17,male
4023,female,3.3,29.5,-1.21,-1.21,female
4000,male,2.6,36.0,-1.17,-1.17,male
4020,female,3.2,29.0,-1.21,-1.21,female
4008,male,2.7,28.0,-1.18,-1.18,male
4011,male,2.4,34.0,-1.18,-1.18,male
4018,female,2.7,36.0,-1.21,-1.21,female
4006,male,2.9,30.5,-1.18,-1.18,male
4019,female,3.6,34.0,-1.21,-1.21,female
4005,male,3.1,42.0,-1.18,-1.18,male
4028,female,2.6,32.0,-1.22,-1.22,female
4012,male,3.0,36.0,-1.19,-1.19,male
4026,female,2.5,42.0,-1.22,-1.22,female
4014,male,3.3,29.0,-1.19,-1.19,male
4015,male,3.8,26.5,-1.19,-1.19,male
4039,female,3.7,38.5,-1.23,-1.23,female
4017,male,2.9,39.0,-1.2,-1.2,male
4033,female,3.0,38.0,-1.23,-1.23,female
4024,male,3.6,42.0,-1.21,-1.21,male
4030,female,3.7,34.0,-1.23,-1.23,female
4022,male,3.1,34.5,-1.21,-1.21,male
4032,female,3.4,35.0,-1.23,-1.23,female
4021,male,3.5,39.0,-1.21,-1.21,male
4025,male,3.2,38.0,-1.22,-1.22,male
4029,female,3.8,37.0,-1.23,-1.23,female
4027,male,2.6,29.0,-1.22,-1.22,male
4040,female,3.2,31.0,-1.24,-1.24,female
4034,male,3.2,44.0,-1.23,-1.23,male
4042,female,3.1,39.0,-1.24,-1.24,female
4038,male,3.2,38.0,-1.23,-1.23,male
4044,female,3.7,40.0,-1.24,-1.24,female
4036,male,3.6,35.5,-1.23,-1.23,male
4035,male,3.0,38.0,-1.23,-1.23,male
4045,female,3.3,37.0,-1.24,-1.24,female
4037,male,3.3,35.0,-1.23,-1.23,male
4043,female,3.3,24.0,-1.24,-1.24,female
4031,male,2.7,39.0,-1.23,-1.23,male
4048,female,3.1,32.5,-1.25,-1.25,female
4041,male,3.4,47.0,-1.24,-1.24,male
4046,male,2.3,39.0,-1.25,-1.25,male
4054,female,4.0,39.0,-1.26,-1.26,female
4047,male,3.0,29.0,-1.25,-1.25,male
4057,female,3.6,29.0,-1.26,-1.26,female
4049,male,3.6,31.0,-1.25,-1.25,male
4056,female,2.3,25.0,-1.26,-1.26,female
4055,female,3.2,34.0,-1.26,-1.26,female
4053,male,3.6,34.0,-1.26,-1.26,male
4051,female,3.5,26.0,-1.26,-1.26,female
4050,male,2.3,27.0,-1.26,-1.26,male
4052,male,2.6,40.0,-1.26,-1.26,male
4062,female,3.1,29.0,-1.27,-1.27,female
4065,female,2.5,23.0,-1.27,-1.27,female
4063,male,3.4,35.0,-1.27,-1.27,male
4064,female,2.9,35.0,-1.27,-1.27,female
4061,male,2.7,36.0,-1.27,-1.27,male
4059,male,3.4,42.0,-1.27,-1.27,male
4060,female,3.0,34.0,-1.27,-1.27,female
4058,female,3.4,36.0,-1.27,-1.27,female
4074,male,2.6,30.5,-1.28,-1.28,male
4079,male,2.1,26.0,-1.28,-1.28,male
4080,female,2.3,24.0,-1.28,-1.28,female
4077,male,2.8,27.0,-1.28,-1.28,male
4078,female,2.9,36.0,-1.28,-1.28,female
4076,male,2.9,41.0,-1.28,-1.28,male
4075,male,3.7,36.0,-1.28,-1.28,male
4071,female,3.6,30.0,-1.28,-1.28,female
4072,male,2.9,29.0,-1.28,-1.28,male
4073,female,3.0,28.5,-1.28,-1.28,female
4068,male,2.9,27.0,-1.28,-1.28,male
4070,female,2.7,33.0,-1.28,-1.28,female
4069,female,2.6,21.0,-1.28,-1.28,female
4067,female,3.4,39.0,-1.28,-1.28,female
4081,male,3.1,32.0,-1.29,-1.29,male
4083,male,2.8,24.7,-1.29,-1.29,male
4066,female,3.5,39.5,-1.28,-1.28,female
4084,male,3.3,35.5,-1.29,-1.29,male
4082,female,3.3,44.0,-1.29,-1.29,female
4091,male,2.5,36.0,-1.3,-1.3,male
4085,female,2.8,26.5,-1.29,-1.29,female
4089,male,3.0,33.0,-1.3,-1.3,male
4088,male,2.8,27.0,-1.3,-1.3,male
4086,male,3.0,33.0,-1.3,-1.3,male
4090,female,3.4,39.5,-1.3,-1.3,female
4087,female,2.1,29.0,-1.3,-1.3,female
4092,male,2.7,32.0,-1.31,-1.31,male
4093,male,2.8,31.0,-1.31,-1.31,male
4094,female,2.4,31.0,-1.31,-1.31,female
4095,female,3.1,40.0,-1.31,-1.31,female
4096,male,3.4,35.0,-1.32,-1.32,male
4099,male,2.5,27.0,-1.32,-1.32,male
4100,male,2.1,28.0,-1.32,-1.32,male
4097,female,3.2,37.0,-1.32,-1.32,female
4098,female,3.0,39.5,-1.32,-1.32,female
4104,male,3.5,46.0,-1.33,-1.33,male
4105,male,3.2,35.0,-1.33,-1.33,male
4106,male,3.4,43.0,-1.33,-1.33,male
4103,female,3.4,30.0,-1.33,-1.33,female
4102,female,3.4,32.0,-1.33,-1.33,female
4101,female,2.8,38.0,-1.33,-1.33,female
4108,male,2.6,37.0,-1.34,-1.34,male
4107,male,3.2,39.0,-1.34,-1.34,male
4112,male,3.4,34.0,-1.35,-1.35,male
4114,male,3.7,37.0,-1.35,-1.35,male
4109,female,3.9,40.0,-1.35,-1.35,female
4110,female,3.5,29.0,-1.35,-1.35,female
4111,female,3.3,26.0,-1.35,-1.35,female
4115,male,3.6,28.0,-1.36,-1.36,male
4116,male,3.1,24.0,-1.36,-1.36,male
4113,female,3.5,37.0,-1.35,-1.35,female
4117,male,3.0,28.0,-1.36,-1.36,male
4118,male,4.0,34.0,-1.36,-1.36,male
4119,male,3.7,42.0,-1.36,-1.36,male
4120,female,3.1,40.0,-1.36,-1.36,female
4123,male,2.9,40.0,-1.37,-1.37,male
4121,male,2.4,39.0,-1.37,-1.37,male
4124,female,3.2,36.0,-1.37,-1.37,female
4122,female,3.2,23.0,-1.37,-1.37,female
4126,male,3.3,27.0,-1.38,-1.38,male
4128,male,2.9,38.0,-1.38,-1.38,male
4127,female,3.0,26.0,-1.38,-1.38,female
4125,male,2.7,39.0,-1.38,-1.38,male
4130,female,2.9,33.0,-1.39,-1.39,female
4129,male,2.9,36.0,-1.39,-1.39,male
4131,male,3.8,32.5,-1.39,-1.39,male
4132,male,3.3,26.0,-1.39,-1.39,male
4133,male,3.4,34.0,-1.39,-1.39,male
4137,female,2.7,37.0,-1.4,-1.4,female
